ID_PER,AP4_3_1,AP4_3_2,AP4_3_3,AP4_8_1,AP4_8_2,AP4_8_3,AP4_8_4,AP4_8_5,AP4_8_6
2900414.03.01.01,1,2,2,2,2,2,2,1,2
2900414.04.01.03,1,1,1,2,2,1,2,2,9
2900414.05.01.03,1,1,2,1,1,1,2,1,2
2900420.01.01.01,1,2,2,1,1,1,1,1,1
2900420.02.01.02,2,1,2,1,2,1,2,1,2
2900420.03.01.03,2,2,1,1,1,1,2,2,3
2900420.04.01.02,2,2,2,1,2,1,2,1,2
2900420.05.01.01,1,1,2,1,2,2,2,2,1
2900421.01.01.01,2,2,2,1,2,2,2,1,1
2900421.02.01.02,1,1,2,2,2,2,2,1,1
2900421.03.01.01,2,2,2,1,2,1,2,1,1
2900421.04.01.01,2,2,2,2,2,1,2,1,2
2900421.05.01.02,2,2,2,1,2,1,2,1,9
2900425.02.01.03,2,2,2,2,2,1,2,1,1
2900425.03.01.01,1,2,2,2,2,2,2,1,2
2900425.04.01.01,1,1,1,1,2,2,2,9,1
2900425.05.01.01,2,2,2,2,2,1,2,1,1
2900436.01.01.01,1,1,1,2,2,2,2,2,3
2900436.02.01.02,1,1,2,2,1,2,2,2,2
2900436.03.01.06,1,1,2,2,2,2,2,2,9
2900436.04.01.02,1,1,9,1,1,1,2,1,3
2900436.05.01.01,1,1,1,2,1,2,2,2,2
2900443.01.01.05,1,1,1,2,2,2,1,2,2
2900443.02.01.01,1,1,1,1,2,2,2,1,2
2900443.03.01.03,2,2,9,1,2,1,1,1,1
2900443.04.01.02,1,2,2,2,1,1,2,1,1
2900443.05.01.01,1,1,1,1,2,2,1,2,2
2900445.01.01.01,2,2,2,1,1,2,1,1,1
2900445.02.01.02,2,2,2,1,1,1,1,1,1
2900445.03.01.01,2,2,2,1,1,2,2,2,9
2900445.04.01.01,1,2,1,1,2,1,1,1,1
2900445.05.01.02,2,2,2,1,1,1,1,1,1
2900448.01.01.02,2,2,9,1,1,1,1,1,1
2900448.02.01.04,2,2,2,1,2,2,1,2,1
2900448.03.01.01,1,2,1,2,1,2,9,2,2
2900448.04.01.01,1,2,2,1,2,2,2,1,2
2900448.05.01.02,2,2,2,1,1,2,1,1,1
2900458.01.01.03,2,2,9,2,1,1,1,1,1
2900458.02.01.03,1,1,1,1,1,1,1,1,1
2900458.03.01.03,2,2,2,2,1,2,2,1,1
2900458.04.01.01,2,2,9,2,1,2,1,2,9
2900458.05.01.03,1,1,1,1,2,1,1,1,1
2900460.01.01.03,2,2,2,1,1,1,1,1,1
2900460.02.01.01,2,2,2,1,1,2,2,1,1
2900460.03.01.05,2,9,2,2,1,2,2,2,2
2900460.04.01.01,2,2,2,1,1,1,2,1,2
2900460.05.01.01,2,2,2,2,1,2,1,1,2
2900465.01.01.08,2,2,2,1,1,2,1,1,1
2900465.02.01.01,2,1,1,2,2,1,2,2,1
2900465.03.01.01,1,1,2,2,1,2,2,2,2
2900465.04.01.02,1,2,2,2,2,2,2,1,1
2900465.05.01.01,1,1,2,2,2,2,2,2,2
2900466.01.01.01,2,2,2,1,2,1,2,1,1
2900466.02.01.03,1,1,1,1,2,2,2,2,2
2900466.03.01.03,1,2,2,1,2,2,1,2,1
2900466.04.01.01,1,1,1,1,2,2,1,2,2
2900466.05.01.02,1,2,2,2,1,1,1,2,1
2900470.02.01.02,1,2,2,1,1,1,1,2,1
2900470.03.01.01,1,2,2,1,2,2,2,1,1
2900470.04.01.02,2,2,2,2,1,1,2,1,1
2900470.05.01.01,1,2,2,2,1,2,2,1,2
2900490.02.01.03,2,2,2,2,1,2,2,2,1
2900490.04.01.02,2,2,1,2,2,2,1,1,2
2900490.05.01.03,1,1,1,2,2,2,2,2,2
2900495.01.01.04,2,2,9,2,1,2,1,1,2
2900495.02.01.02,2,2,2,2,1,1,2,1,2
2900495.03.01.02,1,1,2,1,1,2,2,1,2
2900495.04.01.02,1,1,2,2,2,2,2,2,9
2900495.05.01.02,1,1,2,1,1,1,1,1,1
2900496.01.01.03,2,2,2,1,1,1,1,1,1
2900496.02.01.01,2,2,2,2,1,2,1,1,9
2900496.03.01.04,2,2,2,1,1,1,2,2,2
2900496.04.01.01,2,2,2,1,1,1,1,1,1
2900496.05.01.01,2,2,2,1,1,2,1,1,1
2900510.01.01.02,2,2,2,1,2,2,1,1,9
2900510.01.02.03,1,2,2,2,2,1,1,2,1
2900510.01.03.03,1,2,9,2,2,2,1,2,9
2900510.04.01.02,1,1,2,2,2,2,1,1,1
2900510.05.01.01,1,1,1,2,2,2,1,2,2
2900511.01.01.02,1,1,1,2,2,2,1,2,9
2900511.02.01.01,2,2,2,2,2,1,1,1,1
2900511.03.01.02,2,2,2,2,2,2,1,1,9
2900511.03.02.02,2,2,2,1,1,2,1,1,9
2900511.04.01.02,2,2,2,2,2,2,2,1,1
2900511.05.01.03,1,1,2,2,2,1,2,2,9
2900517.01.01.02,1,1,1,1,1,1,1,1,2
2900517.02.01.01,2,2,2,1,2,2,1,1,2
2900517.04.01.01,1,1,2,2,1,2,2,2,2
2900517.05.01.01,2,2,2,1,2,2,2,1,9
2900522.01.01.02,2,2,2,2,2,2,1,2,1
2900522.02.01.05,2,2,2,2,2,1,1,1,1
2900522.03.01.06,2,2,2,2,2,2,1,1,9
2900522.04.01.03,2,2,2,2,2,1,1,2,1
2900522.05.01.01,1,1,2,1,1,1,2,1,2
2900524.01.01.02,2,2,2,2,1,1,1,2,1
2900524.02.01.01,2,2,2,2,2,1,1,1,1
2900524.03.01.01,2,2,1,1,2,2,2,2,2
2900524.04.01.02,2,2,2,1,1,2,2,1,9
2900524.05.01.03,2,2,2,1,1,1,1,1,2
2900538.01.01.01,1,2,2,2,2,2,2,2,1
2900538.02.01.04,1,2,2,1,1,2,2,1,1
2900538.03.01.02,2,2,2,2,1,2,2,2,2
2900538.04.01.02,2,2,2,1,2,2,2,1,1
2900538.05.01.03,2,2,2,1,1,1,1,1,1
2900539.01.01.03,1,1,1,2,1,2,2,2,2
2900539.02.01.02,2,2,2,2,2,2,1,1,1
2900539.03.01.02,1,2,2,1,2,1,1,1,9
2900539.04.01.02,2,1,2,2,2,1,1,1,1
2900539.05.01.03,1,1,1,2,1,1,2,2,1
2900544.01.01.01,2,2,9,1,2,1,2,1,1
2900544.02.01.01,1,1,1,2,2,2,1,2,9
2900544.03.01.01,1,2,2,2,1,2,1,1,9
2900544.04.01.01,2,2,9,1,2,1,1,1,1
2900544.05.01.03,2,2,9,2,1,1,1,2,2
2900546.01.01.03,2,2,2,1,2,1,1,1,2
2900546.02.01.01,2,2,2,2,2,2,1,1,2
2900546.03.01.02,2,2,2,2,2,2,1,2,2
2900546.04.01.02,1,1,1,1,1,1,1,1,1
2900546.05.01.01,2,2,2,1,2,1,2,1,2
2900550.01.01.02,2,2,1,2,1,2,1,1,1
2900550.02.01.03,2,2,2,1,1,1,1,1,9
2900550.04.01.01,2,2,9,1,1,1,1,1,2
2900550.05.01.01,1,9,2,1,2,1,1,2,1
2900557.01.01.03,2,2,2,1,1,1,1,1,1
2900557.02.01.01,1,1,2,2,2,2,2,2,1
2900557.03.01.01,1,2,2,2,1,1,2,2,1
2900557.04.01.06,2,2,2,1,1,1,1,1,2
2900557.05.01.01,2,2,2,1,1,1,1,1,1
2900563.01.01.01,2,2,2,1,2,2,2,1,1
2900563.02.01.02,2,2,2,1,2,1,2,1,1
2900563.03.01.02,2,2,2,2,1,1,2,1,1
2900563.04.01.02,2,2,2,2,2,1,2,1,1
2900563.05.01.02,9,9,2,1,2,2,2,1,1
2900563.05.02.02,1,1,1,2,2,2,2,2,2
2900565.01.01.02,2,2,2,1,1,1,2,1,1
2900565.02.01.03,2,2,2,1,1,1,1,1,1
2900565.03.01.02,1,1,2,2,2,2,2,2,2
2900565.04.01.03,2,2,2,2,2,2,2,1,1
2900565.05.01.01,2,1,2,2,2,2,2,2,2
2900580.01.01.02,1,1,9,2,1,2,2,2,2
2900580.02.01.07,1,1,1,1,1,2,2,2,2
2900580.03.01.02,2,2,2,1,1,2,2,1,1
2900580.04.01.02,2,2,2,2,2,1,2,2,2
2900580.05.01.02,1,1,2,2,1,2,2,1,1
2900582.01.01.01,2,2,2,2,1,2,2,2,2
2900582.02.01.02,1,1,1,1,1,2,2,2,1
2900582.03.01.04,1,1,1,1,1,1,1,1,1
2900582.04.01.02,2,2,2,2,2,2,2,2,2
2900582.05.01.01,1,1,2,2,2,2,2,2,9
2900587.01.01.01,2,2,2,1,1,1,1,1,2
2900587.02.01.03,1,2,1,2,2,1,2,2,2
2900587.03.01.01,1,1,1,1,1,1,2,2,1
2900587.04.01.01,1,2,1,1,2,1,2,2,9
2900587.05.01.03,1,1,1,1,1,2,2,1,2
2900590.01.01.01,2,1,2,1,1,1,1,1,1
2900590.02.01.02,1,2,1,1,1,1,2,2,2
2900590.03.01.01,1,1,9,2,1,2,2,1,9
2900590.05.01.04,1,2,2,1,2,2,1,1,2
2900599.01.01.01,2,2,2,2,2,1,1,1,1
2900599.02.01.01,2,2,2,2,2,2,2,2,2
2900599.03.01.01,2,2,2,2,2,1,1,1,9
2900599.04.01.01,2,2,2,2,2,2,1,1,2
2900599.05.01.02,2,2,1,1,1,1,1,1,1
2900604.01.01.02,2,2,2,2,2,1,2,1,2
2900604.03.01.02,2,2,2,1,2,1,2,1,1
2900604.04.01.03,2,2,2,1,1,1,1,1,1
2900604.05.01.02,1,1,2,2,2,1,2,1,1
2900610.01.01.01,1,1,1,2,2,2,2,1,1
2900610.02.01.01,1,1,1,1,1,1,2,1,1
2900610.03.01.01,1,2,2,2,2,1,2,2,2
2900610.04.01.04,2,2,2,1,1,1,2,1,2
2900610.05.01.01,2,2,2,2,2,2,2,1,2
2900613.01.01.03,1,2,2,1,2,1,2,1,1
2900613.02.01.02,2,2,2,1,1,1,1,1,1
2900613.03.01.02,2,2,2,1,2,2,2,1,1
2900613.04.01.02,2,2,2,1,2,2,2,1,1
2900613.05.01.01,1,2,2,2,2,2,2,1,1
2900623.01.01.01,1,2,2,1,2,1,2,1,1
2900623.02.01.01,2,2,2,2,2,2,2,2,2
2900623.03.01.02,1,1,2,2,2,1,2,2,1
2900623.04.01.02,1,1,9,2,1,2,2,1,2
2900623.05.01.02,2,2,2,1,1,1,1,2,1
2900625.01.01.01,2,2,2,2,2,1,2,1,1
2900625.02.01.01,1,1,1,2,1,2,2,2,1
2900625.03.01.02,1,1,1,1,1,2,2,1,2
2900625.03.02.02,1,1,2,1,1,2,2,2,2
2900625.04.01.01,2,2,2,1,2,1,2,1,1
2900625.05.01.01,2,2,2,2,2,2,2,2,1
2900643.02.01.02,2,2,2,2,2,1,1,1,1
2900643.03.01.01,2,1,1,2,2,1,1,1,1
2900643.04.01.01,1,2,2,2,2,1,1,2,2
2900643.05.01.01,1,1,1,2,2,1,1,2,2
2900643.05.02.01,2,2,2,2,1,1,1,1,1
2900647.01.01.03,1,2,2,2,1,1,2,1,1
2900647.02.01.01,2,2,2,1,1,1,2,1,2
2900647.03.01.02,1,2,2,1,2,2,2,2,1
2900647.04.01.01,1,1,1,1,1,2,2,2,3
2900647.05.01.02,1,2,2,1,1,1,2,2,2
2900651.01.01.01,1,1,1,1,2,1,2,1,9
2900651.03.01.01,1,1,1,2,2,1,2,1,2
2900651.05.01.01,2,2,2,1,1,1,2,1,2
2900671.01.01.01,1,1,9,2,2,2,2,2,9
2900671.02.01.01,1,1,1,1,2,1,2,1,1
2900671.03.01.01,1,1,1,2,2,2,2,1,9
2900671.04.01.01,2,2,2,1,2,2,2,1,9
2900671.05.01.04,1,1,1,2,1,1,2,1,2
2900674.01.01.01,1,1,1,1,1,2,2,1,2
2900674.02.01.01,1,1,1,2,1,2,2,2,1
2900674.03.01.02,1,1,1,2,1,1,2,1,2
2900674.04.01.01,2,2,2,2,1,1,2,1,1
2900674.05.01.01,1,1,1,2,1,1,2,1,1
2900677.01.01.01,1,1,1,1,2,1,2,1,1
2900677.04.01.01,2,2,2,1,2,1,2,1,1
2900677.05.01.01,1,1,2,1,2,1,2,1,2
2900683.01.01.01,2,1,1,2,2,2,2,1,1
2900683.02.01.02,2,2,2,2,2,1,2,2,3
2900683.02.02.02,1,1,1,2,1,1,2,2,2
2900683.03.01.03,2,2,2,1,1,1,2,2,1
2900683.04.01.03,1,1,1,1,1,1,2,2,2
2900683.05.01.01,2,2,2,1,2,1,2,1,1
2900686.01.01.02,2,2,2,2,1,1,2,1,1
2900686.02.01.02,1,1,1,1,2,1,2,1,2
2900686.03.01.01,2,1,1,2,2,2,2,2,1
2900686.04.01.02,2,2,2,1,1,2,1,1,1
2900686.05.01.02,2,2,2,2,2,2,1,1,1
2900691.01.01.01,2,2,2,2,1,2,2,1,1
2900691.02.01.02,1,2,2,1,1,1,2,1,2
2900691.03.01.03,1,1,1,1,1,2,2,1,2
2900691.05.01.02,2,2,2,1,1,1,2,1,1
2900695.01.01.01,2,2,2,2,2,2,2,1,2
2900695.02.01.02,1,1,1,2,2,1,2,2,2
2900695.03.01.01,1,1,1,1,1,1,2,1,2
2900697.01.01.02,1,1,1,1,2,1,1,1,1
2900697.02.01.01,1,1,1,2,1,1,2,1,1
2900697.03.01.01,1,1,1,2,1,1,2,1,1
2900697.04.01.01,1,1,1,2,2,2,2,1,2
2900697.05.01.01,1,1,1,2,1,1,2,1,2
2900703.01.01.02,2,2,2,1,1,1,2,1,2
2900703.02.01.01,1,1,2,1,1,1,2,1,2
2900703.03.01.04,1,1,1,2,1,2,2,1,2
2900703.05.01.03,1,1,2,1,1,1,2,1,2
2900712.01.01.02,2,2,2,2,2,2,2,1,1
2900712.03.01.02,2,2,2,1,1,1,2,1,1
2900712.04.01.02,2,2,2,2,2,1,1,1,1
2900715.01.01.01,1,1,1,2,2,2,2,1,2
2900715.02.01.03,2,1,1,2,1,1,2,1,9
2900715.03.01.01,1,1,1,2,2,2,2,2,2
2900715.04.01.01,2,1,2,2,1,2,1,1,1
2900724.02.01.02,2,2,2,1,1,1,2,1,2
2900724.03.01.05,1,1,1,2,2,1,2,2,2
2900724.04.01.01,2,2,2,1,2,2,2,1,2
2900724.05.01.01,1,1,1,2,2,2,2,1,2
2900730.02.01.02,1,1,1,2,2,2,2,2,1
2900730.03.01.01,2,2,2,1,2,2,2,2,2
2900730.04.01.01,1,2,2,1,1,2,2,1,2
2900730.05.01.04,1,1,1,2,2,2,2,1,3
2900733.02.01.03,2,2,2,2,2,2,2,1,1
2900733.03.01.04,1,1,2,2,2,1,2,2,2
2900733.04.01.01,1,2,1,1,1,2,2,1,2
2900733.05.01.02,1,1,1,2,2,2,2,2,9
2900740.01.01.02,2,2,2,2,1,2,2,1,1
2900740.02.01.02,2,2,9,1,1,1,2,1,2
2900740.03.01.01,1,1,1,2,2,1,2,1,2
2900740.04.01.02,1,1,1,2,1,1,2,1,9
2900740.05.01.04,2,2,2,2,2,1,2,1,1
2900743.01.01.04,1,1,2,1,2,1,2,1,1
2900743.03.01.02,1,1,9,2,2,2,2,2,2
2900743.04.01.04,2,2,2,2,2,2,2,2,1
2900743.05.01.01,2,2,1,2,2,1,2,1,2
2900746.01.01.01,1,1,1,2,1,2,2,2,2
2900746.02.01.01,1,1,2,2,1,1,2,2,2
2900746.04.01.04,2,2,2,1,2,1,1,1,2
2900746.05.01.05,1,1,1,1,1,2,2,1,2
2900748.01.01.03,1,1,2,2,2,1,2,2,1
2900748.02.01.02,2,2,2,2,2,2,2,2,2
2900748.03.01.01,2,2,2,1,2,2,2,1,2
2900748.05.01.01,2,2,2,1,2,2,2,2,2
2900748.05.02.01,2,2,2,1,2,2,2,1,2
2900748.05.03.01,2,2,2,2,2,2,2,1,9
2900780.01.01.01,2,2,2,1,2,2,2,2,2
2900780.02.01.06,1,1,1,2,2,2,2,1,2
2900780.03.01.02,1,2,2,1,2,1,2,1,1
2900780.04.01.02,1,2,1,2,2,2,2,1,1
2900780.05.01.01,1,1,1,2,2,2,2,2,2
2900783.01.01.02,2,2,2,1,1,2,2,1,1
2900783.02.01.03,1,1,1,2,2,1,2,1,1
2900783.03.01.02,1,2,2,2,2,2,2,2,9
2900783.04.01.02,2,2,2,2,2,2,2,1,1
2900783.05.01.01,1,2,1,2,2,1,2,2,2
2900796.01.01.01,2,2,1,2,2,2,2,1,9
2900796.02.01.02,1,2,2,1,2,2,2,1,1
2900796.03.01.03,2,2,2,1,1,1,2,1,1
2900796.05.01.02,2,2,2,1,1,1,1,1,1
2900806.01.01.01,2,2,2,2,1,1,1,1,2
2900806.01.02.01,2,2,2,2,2,2,2,1,2
2900806.02.01.01,2,2,2,1,1,1,2,1,1
2900806.03.01.01,1,1,2,2,2,2,2,2,2
2900806.04.01.02,2,2,2,2,2,1,2,1,2
2900806.05.01.02,2,2,2,1,1,1,1,1,2
2900829.01.01.02,2,2,2,2,2,1,1,1,9
2900829.02.01.03,1,2,2,2,2,2,1,1,1
2900829.03.01.02,2,2,2,2,1,1,1,1,1
2900829.04.01.03,1,1,1,2,2,1,2,2,2
2900829.05.01.02,1,1,1,2,2,2,1,2,1
2900832.01.01.02,1,1,1,2,2,2,2,2,1
2900832.02.01.01,2,2,2,2,2,2,1,1,2
2900832.03.01.01,2,2,2,1,2,1,1,1,1
2900832.04.01.01,1,1,2,2,2,1,2,2,9
2900832.05.01.01,1,2,2,2,2,2,2,1,2
2900833.01.01.04,1,1,1,2,2,1,2,1,9
2900833.01.02.02,1,1,1,2,2,2,2,1,1
2900833.02.01.01,1,2,2,2,2,1,2,1,2
2900833.03.01.02,2,2,2,1,1,1,1,1,2
2900833.04.01.02,1,1,1,2,2,2,2,1,9
2900833.05.01.02,2,2,2,1,1,1,2,1,9
2900837.01.01.01,2,2,2,2,2,2,2,1,2
2900837.04.01.03,1,1,1,1,2,1,1,1,1
2900837.05.01.02,1,2,2,2,2,2,2,1,1
2900841.01.01.01,2,1,2,2,1,2,2,1,1
2900841.02.01.02,1,2,2,2,2,2,2,2,1
2900841.03.01.03,2,1,1,2,1,2,2,1,2
2900841.04.01.02,2,2,2,1,2,2,1,1,1
2900841.05.01.01,2,2,9,2,2,2,2,2,9
2900843.01.01.02,1,1,1,2,2,2,2,2,2
2900843.02.01.01,2,2,2,2,2,2,1,1,9
2900843.03.01.02,2,2,1,1,2,2,2,1,1
2900843.04.01.01,1,1,9,2,1,9,9,1,9
2900843.05.01.02,1,2,1,1,1,1,1,1,2
2900845.02.01.01,1,1,1,2,1,2,2,1,2
2900845.03.01.01,2,2,2,2,2,2,2,2,1
2900845.04.01.02,2,2,2,2,1,1,1,1,1
2900845.05.01.05,2,2,2,1,1,1,1,1,1
2900849.01.01.01,2,2,2,1,2,1,1,1,1
2900849.02.01.01,2,2,2,2,2,2,1,1,1
2900849.03.01.04,1,1,2,2,2,2,2,1,1
2900849.04.01.01,1,1,1,2,2,1,2,2,2
2900849.05.01.01,2,2,2,2,2,1,1,1,1
2900850.01.01.03,1,1,1,2,2,2,2,2,2
2900850.03.01.01,2,2,2,1,2,1,1,1,1
2900850.04.01.01,2,2,2,2,2,2,2,1,2
2900850.05.01.02,2,2,2,2,2,2,2,2,2
2900852.01.01.03,2,2,2,2,2,1,2,1,2
2900852.02.01.01,2,2,2,2,2,1,1,1,2
2900852.03.01.02,2,2,2,1,2,1,2,1,1
2900852.04.01.03,2,2,2,1,1,2,2,1,1
2900852.05.01.01,2,2,2,2,2,2,1,1,1
2900854.01.01.02,1,1,2,2,1,1,1,1,1
2900854.02.01.05,2,2,2,1,1,2,2,2,2
2900854.04.01.01,2,2,2,1,1,2,2,1,1
2900854.04.02.02,2,2,2,1,1,2,2,1,2
2900854.05.01.02,2,2,2,2,1,2,2,1,1
2900861.01.01.01,1,1,1,2,2,2,2,1,2
2900861.02.01.02,2,2,2,2,1,1,1,1,1
2900861.03.01.01,2,2,2,1,1,1,2,2,1
2900861.04.01.01,2,2,2,2,2,2,2,1,9
2900861.05.01.01,2,2,2,2,2,2,1,1,9
2900866.01.01.01,1,1,1,2,1,1,2,1,3
2900866.02.01.01,2,2,2,1,1,1,1,1,1
2900866.03.01.05,1,1,9,2,1,1,2,1,9
2900866.04.01.04,1,1,9,9,9,9,9,9,9
2900866.05.01.01,2,2,9,2,1,1,2,1,1
2900871.01.01.03,1,1,2,2,2,2,2,1,2
2900871.03.01.04,1,2,2,1,1,1,2,1,1
2900871.04.01.02,2,2,2,2,1,2,2,1,2
2900871.05.01.02,1,2,2,1,1,1,2,1,9
2900877.02.01.02,1,1,9,2,2,1,2,2,2
2900877.03.01.03,1,1,2,1,2,2,2,2,9
2900877.04.01.02,1,1,2,1,1,1,2,2,1
2900877.05.01.02,1,1,2,2,2,2,2,2,2
2900878.01.01.01,1,1,2,2,2,2,2,1,1
2900878.02.01.01,1,1,2,2,2,2,2,2,2
2900878.03.01.02,1,1,1,2,2,2,2,2,2
2900878.04.01.02,1,1,2,1,2,2,2,1,2
2900878.05.01.02,2,1,2,2,1,2,2,2,9
2900887.01.01.02,1,1,1,1,2,1,2,1,2
2900887.02.01.02,2,2,2,1,2,1,2,1,1
2900887.03.01.03,1,1,1,2,2,1,2,2,2
2900887.04.01.04,2,2,2,1,2,2,2,1,1
2900887.05.01.02,2,2,2,1,2,2,2,1,9
2900888.01.01.02,2,1,2,1,2,1,2,1,1
2900888.02.01.02,2,2,1,2,2,1,1,1,1
2900888.03.01.02,1,1,1,2,2,1,1,2,1
2900888.04.01.01,2,2,1,2,2,1,2,1,1
2900888.05.01.01,1,1,1,2,2,2,2,1,9
2900891.01.01.01,2,2,1,1,2,2,2,1,1
2900891.02.01.01,1,1,2,2,2,2,2,2,2
2900891.03.01.02,2,2,2,1,1,1,2,1,9
2900891.04.01.02,1,2,2,2,2,1,1,1,1
2900891.05.01.02,2,2,2,1,2,1,2,1,1
2900893.01.01.02,1,1,2,1,1,1,2,2,2
2900893.02.01.02,1,2,2,1,1,1,2,2,2
2900893.03.01.01,2,2,2,1,1,1,2,1,2
2900893.04.01.05,2,1,1,1,1,1,2,1,2
2900893.05.01.03,1,1,1,1,1,1,1,1,9
2900894.01.01.02,1,2,2,2,1,1,2,2,2
2900894.02.01.01,2,2,2,2,2,2,2,2,1
2900894.03.01.02,2,2,2,1,1,1,1,1,1
2900894.04.01.02,2,2,2,1,1,1,2,1,1
2900894.05.01.01,1,1,1,1,2,2,2,1,2
2900901.01.01.04,1,1,2,1,1,1,2,2,3
2900901.02.01.01,2,2,2,1,2,1,2,1,2
2900901.03.01.01,1,2,2,1,1,1,2,1,2
2900901.04.01.01,2,2,2,1,1,1,2,1,1
2900901.05.01.03,9,2,2,2,1,1,2,1,9
2900904.01.01.01,2,9,2,2,2,2,2,2,9
2900904.02.01.02,2,2,2,1,1,1,2,1,1
2900904.03.01.03,1,1,2,1,1,1,2,2,2
2900904.04.01.02,1,1,1,1,2,2,2,1,2
2900904.05.01.01,2,2,2,2,2,1,2,1,1
2900906.01.01.01,2,2,2,2,2,1,2,1,9
2900906.02.01.03,1,1,1,1,1,1,2,1,1
2900906.03.01.01,2,2,2,2,1,1,2,1,1
2900906.04.01.02,1,1,9,2,2,2,2,2,2
2900914.01.01.02,1,1,9,1,2,1,2,2,2
2900914.02.01.03,1,1,1,2,1,2,2,1,1
2900914.03.01.03,2,2,2,2,2,1,2,2,2
2900914.04.01.02,1,2,2,2,1,2,2,1,1
2900914.05.01.03,2,2,2,1,2,1,2,1,1
2900924.01.01.02,1,1,2,1,2,2,2,9,2
2900924.02.01.02,2,2,2,1,1,1,1,1,1
2900924.03.01.01,1,1,2,2,2,1,2,1,9
2900924.04.01.01,2,2,2,1,1,2,1,1,1
2900924.05.01.02,2,2,2,2,2,1,2,1,1
2900926.01.01.01,2,2,2,1,1,1,2,1,9
2900926.02.01.02,2,2,1,1,1,1,1,1,1
2900926.03.01.03,1,1,1,1,2,2,2,1,9
2900926.04.01.02,1,2,1,1,1,2,2,1,1
2900929.01.01.03,1,2,2,2,2,1,2,1,2
2900929.02.01.01,1,2,2,1,2,2,2,2,2
2900929.03.01.02,1,1,2,2,2,2,2,2,2
2900929.04.01.01,2,2,2,1,2,1,2,1,9
2900931.01.01.02,1,2,2,2,2,1,2,1,1
2900931.02.01.01,1,1,1,1,2,1,2,2,2
2900931.03.01.02,2,2,2,1,1,1,2,1,1
2900931.04.01.01,2,1,2,1,2,1,2,1,2
2900931.05.01.02,2,2,1,1,2,1,2,1,9
2900936.01.01.01,1,1,1,2,2,2,2,1,9
2900936.02.01.01,2,2,2,2,2,2,2,1,9
2900936.03.01.01,2,2,2,2,2,2,2,1,2
2900936.04.01.01,2,2,2,1,2,1,1,2,1
2900936.05.01.05,2,2,2,1,1,2,2,1,2
2900938.01.01.02,2,2,2,1,2,1,2,1,2
2900938.02.01.01,1,1,1,1,2,2,2,1,9
2900938.03.01.05,1,1,1,1,2,2,2,1,9
2900938.04.01.04,2,2,2,2,2,2,2,1,2
2900938.05.01.03,1,1,1,1,1,2,2,2,2
2900942.01.01.01,1,1,1,2,2,2,1,1,2
2900942.04.01.02,2,1,2,2,2,1,2,2,3
2900942.05.01.03,1,1,2,1,1,1,2,1,2
2900953.01.01.01,1,1,2,2,2,1,2,1,2
2900953.02.01.01,2,2,2,2,2,2,2,1,2
2900953.03.01.04,2,2,2,2,2,2,2,1,2
2900953.04.01.03,1,1,2,1,2,2,2,2,2
2900953.05.01.01,2,2,2,1,1,1,2,1,2
2900953.06.01.01,2,2,2,2,2,1,2,2,2
2900953.07.01.02,1,1,2,1,1,1,2,1,1
2900953.08.01.04,1,1,2,2,2,2,2,2,2
2900953.09.01.01,1,2,2,2,1,1,2,1,2
2900953.10.01.03,2,2,2,1,1,1,2,1,2
2900953.11.01.02,2,2,2,1,2,1,1,2,2
2900953.12.01.02,2,2,2,2,2,2,2,2,2
2900953.13.01.03,1,1,2,1,1,1,1,1,2
2900953.14.01.02,2,2,2,2,2,2,2,1,2
2900953.15.01.02,1,2,1,2,2,2,2,2,2
2900953.16.01.03,1,2,2,2,2,2,2,2,2
2900953.17.01.04,1,1,2,1,2,2,2,1,2
2900953.18.01.03,1,2,2,1,2,2,2,1,2
2900953.19.01.02,1,2,1,2,2,1,2,1,2
2900953.20.01.04,2,1,2,2,2,2,2,1,2
2900965.01.01.01,2,2,2,1,2,2,2,2,1
2900965.02.01.01,1,1,2,2,2,2,1,1,1
2900965.04.01.04,1,2,1,1,1,2,2,1,1
2900965.05.01.01,2,2,2,2,2,2,2,1,1
2900996.01.01.01,2,1,1,2,2,2,2,2,1
2900996.02.01.04,1,2,1,1,1,1,1,1,1
2900996.02.02.01,2,2,2,1,1,1,1,1,1
2900996.03.01.03,2,2,1,1,1,1,1,1,1
2900996.04.01.01,1,2,2,2,1,1,1,1,1
2900996.05.01.03,2,2,2,1,1,2,2,1,1
2901000.01.01.02,2,2,2,1,1,1,1,1,1
2901000.02.01.02,2,2,2,1,1,1,1,1,1
2901000.03.01.02,2,2,2,1,1,1,2,1,1
2901000.04.01.02,2,2,2,1,1,1,2,1,1
2901000.05.01.01,2,1,1,1,1,1,2,2,2
2901007.01.01.02,1,2,2,1,2,1,2,1,1
2901007.02.01.01,2,2,2,1,2,1,1,1,1
2901007.04.01.01,2,1,1,1,1,1,2,2,9
2901007.05.01.03,1,2,2,2,1,1,2,2,2
2901010.01.01.02,2,2,2,2,1,1,1,1,1
2901010.02.01.01,1,2,2,2,2,1,2,1,1
2901010.03.01.02,2,2,2,1,1,1,1,1,1
2901010.04.01.01,2,2,2,2,1,1,1,1,1
2901010.05.01.01,1,1,1,1,1,1,1,1,1
2901014.01.01.02,1,1,1,1,1,1,2,2,2
2901014.02.01.01,2,2,2,2,1,1,2,2,3
2901014.03.01.02,1,2,1,2,1,2,2,2,2
2901014.04.01.01,1,2,2,2,1,2,2,2,2
